Species-ID,Order,Species name,IUCN name,Tree name,HWI,species
15813,Passeriformes,Notiomystis cincta,Notiomystis cincta,Notiomystis_cincta,25.18721149,Notiomystis_cincta
15814,Passeriformes,Androphobus viridis,Androphobus viridis,Androphobus_viridis,7.61464011,Androphobus_viridis
15815,Passeriformes,Psophodes olivaceus,Psophodes olivaceus,Psophodes_olivaceus,6.673894824,Psophodes_olivaceus
15816,Passeriformes,Psophodes nigrogularis,Psophodes nigrogularis,Psophodes_nigrogularis,12.69230769,Psophodes_nigrogularis
15817,Passeriformes,Psophodes cristatus,Psophodes cristatus,Psophodes_cristatus,10.13435731,Psophodes_cristatus
15818,Passeriformes,Psophodes occidentalis,Psophodes occidentalis,Psophodes_occidentalis,12.94595771,Psophodes_occidentalis
15819,Passeriformes,Ptilorrhoa leucosticta,Ptilorrhoa leucosticta,Ptilorrhoa_leucosticta,6.651032248,Ptilorrhoa_leucosticta
15820,Passeriformes,Ptilorrhoa caerulescens,Ptilorrhoa caerulescens,Ptilorrhoa_caerulescens,10.5799595,Ptilorrhoa_caerulescens
15821,Passeriformes,Ptilorrhoa geislerorum,Ptilorrhoa geislerorum,NA,11.97179332,NA
15822,Passeriformes,Ptilorrhoa castanonota,Ptilorrhoa castanonota,Ptilorrhoa_castanonota,13.58248426,Ptilorrhoa_castanonota
15823,Passeriformes,Cinclosoma punctatum,Cinclosoma punctatum,Cinclosoma_punctatum,20.89921614,Cinclosoma_punctatum
15824,Passeriformes,Cinclosoma castanotum,Cinclosoma castanotum,Cinclosoma_castanotum,23.32052487,Cinclosoma_castanotum
15825,Passeriformes,Cinclosoma cinnamomeum,Cinclosoma cinnamomeum,Cinclosoma_cinnamomeum,19.2043445,Cinclosoma_cinnamomeum
15826,Passeriformes,Cinclosoma castaneothorax,Cinclosoma castaneothorax,Cinclosoma_castaneothorax,25.18065042,Cinclosoma_castaneothorax
15827,Passeriformes,Cinclosoma ajax,Cinclosoma ajax,Cinclosoma_ajax,19.83212888,Cinclosoma_ajax
15828,Passeriformes,Megabyas flammulatus,Megabyas flammulatus,Megabyas_flammulatus,18.81765894,Megabyas_flammulatus
15829,Passeriformes,Bias musicus,Bias musicus,Bias_musicus,14.42201994,Bias_musicus
15830,Passeriformes,Batis occulta,Batis occulta,Batis_occulta,11.61595745,Batis_occulta
15831,Passeriformes,Dyaphorophyia castanea,Dyaphorophyia castanea,Platysteira_castanea,8.824455365,Platysteira_castanea
15832,Passeriformes,Dyaphorophyia tonsa,Dyaphorophyia tonsa,Platysteira_tonsa,9.937283224,Platysteira_tonsa
15833,Passeriformes,Dyaphorophyia blissetti,Dyaphorophyia blissetti,Platysteira_blissetti,8.685923048,Platysteira_blissetti
15834,Passeriformes,Dyaphorophyia chalybea,Dyaphorophyia chalybea,Platysteira_chalybea,7.762594268,Platysteira_chalybea
15835,Passeriformes,Dyaphorophyia jamesoni,Dyaphorophyia jamesoni,Platysteira_jamesoni,11.1149798,Platysteira_jamesoni
15836,Passeriformes,Dyaphorophyia concreta,Dyaphorophyia concreta,Platysteira_concreta,14.25385662,Platysteira_concreta
15837,Passeriformes,Batis diops,Batis diops,Batis_diops,12.43740509,Batis_diops
15838,Passeriformes,Batis margaritae,Batis margaritae,Batis_margaritae,11.83874916,Batis_margaritae
15839,Passeriformes,Batis mixta,Batis mixta,Batis_mixta,12.54478632,Batis_mixta
15840,Passeriformes,Batis reichenowi,Batis reichenowi,NA,10.85680077,NA
15841,Passeriformes,Batis crypta,Batis crypta,Batis_crypta,12.52667782,Batis_crypta
15842,Passeriformes,Batis capensis,Batis capensis,Batis_capensis,13.13148063,Batis_capensis
15843,Passeriformes,Batis fratrum,Batis fratrum,Batis_fratrum,11.6829096,Batis_fratrum
15844,Passeriformes,Batis molitor,Batis molitor,Batis_molitor,13.7154816,Batis_molitor
15845,Passeriformes,Batis senegalensis,Batis senegalensis,Batis_senegalensis,14.14043101,Batis_senegalensis
15846,Passeriformes,Batis orientalis,Batis orientalis,Batis_orientalis,14.11584997,Batis_orientalis
15847,Passeriformes,Batis soror,Batis soror,Batis_soror,12.22874144,Batis_soror
15848,Passeriformes,Batis pririt,Batis pririt,Batis_pririt,13.72314999,Batis_pririt
15849,Passeriformes,Batis minor,Batis minor,Batis_minor,14.56283647,Batis_minor
15850,Passeriformes,Batis erlangeri,Batis erlangeri,NA,11.92367925,NA
15851,Passeriformes,Batis perkeo,Batis perkeo,Batis_perkeo,12.52261925,Batis_perkeo
15852,Passeriformes,Batis minulla,Batis minulla,Batis_minulla,12.83027325,Batis_minulla
15853,Passeriformes,Batis minima,Batis minima,Batis_minima,9.208244393,Batis_minima
15854,Passeriformes,Batis ituriensis,Batis ituriensis,Batis_ituriensis,9.797979798,Batis_ituriensis
15855,Passeriformes,Batis poensis,Batis poensis,Batis_poensis,9.840686275,Batis_poensis
15856,Passeriformes,Lanioturdus torquatus,Lanioturdus torquatus,Lanioturdus_torquatus,15.46560944,Lanioturdus_torquatus
15857,Passeriformes,Platysteira cyanea,Platysteira cyanea,Platysteira_cyanea,12.0703089,Platysteira_cyanea
15858,Passeriformes,Platysteira albifrons,Platysteira albifrons,Platysteira_albifrons,11.01585716,Platysteira_albifrons
15859,Passeriformes,Platysteira peltata,Platysteira peltata,Platysteira_peltata,12.35733512,Platysteira_peltata
15860,Passeriformes,Platysteira laticincta,Platysteira laticincta,Platysteira_laticincta,13.75,Platysteira_laticincta
15861,Passeriformes,Hemipus picatus,Hemipus picatus,Hemipus_picatus,15.2918254,Hemipus_picatus
15862,Passeriformes,Hemipus hirundinaceus,Hemipus hirundinaceus,Hemipus_hirundinaceus,15.04279234,Hemipus_hirundinaceus
15863,Passeriformes,Tephrodornis virgatus,Tephrodornis virgatus,Tephrodornis_gularis,21.64875799,Tephrodornis_gularis
15864,Passeriformes,Tephrodornis sylvicola,Tephrodornis sylvicola,NA,17.29373435,NA
15865,Passeriformes,Tephrodornis pondicerianus,Tephrodornis pondicerianus,Tephrodornis_pondicerianus,17.31316744,Tephrodornis_pondicerianus
15866,Passeriformes,Tephrodornis affinis,Tephrodornis affinis,NA,12.26531563,NA
15867,Passeriformes,Philentoma pyrhoptera,Philentoma pyrhoptera,Philentoma_pyrhoptera,9.267262692,Philentoma_pyrhoptera
15868,Passeriformes,Philentoma velata,Philentoma velata,Philentoma_velata,10.83269525,Philentoma_velata
15869,Passeriformes,Prionops plumatus,Prionops plumatus,Prionops_plumatus,14.83265448,Prionops_plumatus
15870,Passeriformes,Prionops poliolophus,Prionops poliolophus,Prionops_poliolophus,18.59854765,Prionops_poliolophus
15871,Passeriformes,Prionops alberti,Prionops alberti,Prionops_alberti,12.92044536,Prionops_alberti
15872,Passeriformes,Prionops caniceps,Prionops caniceps,Prionops_caniceps,15.59230518,Prionops_caniceps
15873,Passeriformes,Prionops rufiventris,Prionops rufiventris,Prionops_rufiventris,16.74503118,Prionops_rufiventris
15874,Passeriformes,Prionops retzii,Prionops retzii,Prionops_retzii,16.31048698,Prionops_retzii
15875,Passeriformes,Prionops gabela,Prionops gabela,Prionops_gabela,14.80141294,Prionops_gabela
15876,Passeriformes,Prionops scopifrons,Prionops scopifrons,Prionops_scopifrons,14.68118937,Prionops_scopifrons
15877,Passeriformes,Malaconotus cruentus,Malaconotus cruentus,Malaconotus_cruentus,7.765540681,Malaconotus_cruentus
15878,Passeriformes,Malaconotus monteiri,Malaconotus monteiri,Malaconotus_monteiri,11.0619469,Malaconotus_monteiri
15879,Passeriformes,Malaconotus blanchoti,Malaconotus blanchoti,Malaconotus_blanchoti,14.93087124,Malaconotus_blanchoti
15880,Passeriformes,Malaconotus lagdeni,Malaconotus lagdeni,Malaconotus_lagdeni,8.330924127,Malaconotus_lagdeni
15881,Passeriformes,Malaconotus gladiator,Malaconotus gladiator,Malaconotus_gladiator,11.79412924,Malaconotus_gladiator
15882,Passeriformes,Malaconotus alius,Malaconotus alius,Malaconotus_alius,13.42857143,Malaconotus_alius
15883,Passeriformes,Chlorophoneus kupeensis,Chlorophoneus kupeensis,Telophorus_kupeensis,10.1025668,Telophorus_kupeensis
15884,Passeriformes,Chlorophoneus multicolor,Chlorophoneus multicolor,Telophorus_multicolor,10.59526902,Telophorus_multicolor
15885,Passeriformes,Chlorophoneus nigrifrons,Chlorophoneus nigrifrons,Telophorus_nigrifrons,10.68800553,Telophorus_nigrifrons
15886,Passeriformes,Chlorophoneus olivaceus,Chlorophoneus olivaceus,Telophorus_olivaceus,11.51781278,Telophorus_olivaceus
15887,Passeriformes,Chlorophoneus bocagei,Chlorophoneus bocagei,Telophorus_bocagei,9.96875,Telophorus_bocagei
15888,Passeriformes,Chlorophoneus sulfureopectus,Chlorophoneus sulfureopectus,Telophorus_sulfureopectus,13.69881226,Telophorus_sulfureopectus
15889,Passeriformes,Chlorophoneus viridis,Telophorus viridis,Telophorus_viridis,7.507791662,Telophorus_viridis
15890,Passeriformes,Chlorophoneus quadricolor,ÊNA,Telophorus_quadricolor,6.647402236,Telophorus_quadricolor
15891,Passeriformes,Chlorophoneus dohertyi,Telophorus dohertyi,Telophorus_dohertyi,6.182347767,Telophorus_dohertyi
15892,Passeriformes,Telophorus zeylonus,Telophorus zeylonus,Telophorus_zeylonus,13.19819372,Telophorus_zeylonus
15893,Passeriformes,Rhodophoneus cruentus,Rhodophoneus cruentus,Rhodophoneus_cruentus,12.3520216,Rhodophoneus_cruentus
15894,Passeriformes,Bocagia minuta,Bocagia minuta,Tchagra_minutus,8.626808523,Tchagra_minutus
15895,Passeriformes,Tchagra australis,Tchagra australis,Tchagra_australis,5.544803959,Tchagra_australis
15896,Passeriformes,Tchagra jamesi,Tchagra jamesi,Tchagra_jamesi,8.569965833,Tchagra_jamesi
15897,Passeriformes,Tchagra tchagra,Tchagra tchagra,Tchagra_tchagra,4.986992312,Tchagra_tchagra
15898,Passeriformes,Tchagra senegalus,Tchagra senegalus,Tchagra_senegalus,9.06569571,Tchagra_senegalus
15899,Passeriformes,Dryoscopus sabini,Dryoscopus sabini,Dryoscopus_sabini,8.559120255,Dryoscopus_sabini
15900,Passeriformes,Dryoscopus angolensis,Dryoscopus angolensis,Dryoscopus_angolensis,10.75871267,Dryoscopus_angolensis
15901,Passeriformes,Dryoscopus senegalensis,Dryoscopus senegalensis,Dryoscopus_senegalensis,10.48194453,Dryoscopus_senegalensis
15902,Passeriformes,Dryoscopus cubla,Dryoscopus cubla,Dryoscopus_cubla,11.83248286,Dryoscopus_cubla
15903,Passeriformes,Dryoscopus gambensis,Dryoscopus gambensis,Dryoscopus_gambensis,12.15058553,Dryoscopus_gambensis
15904,Passeriformes,Dryoscopus pringlii,Dryoscopus pringlii,Dryoscopus_pringlii,11.16030775,Dryoscopus_pringlii
15905,Passeriformes,Laniarius leucorhynchus,Laniarius leucorhynchus,Laniarius_leucorhynchus,6.430884936,Laniarius_leucorhynchus
15906,Passeriformes,Laniarius poensis,Laniarius poensis,Laniarius_poensis,6.541694506,Laniarius_poensis
15907,Passeriformes,Laniarius fuelleborni,Laniarius fuelleborni,Laniarius_fuelleborni,6.34296044,Laniarius_fuelleborni
15908,Passeriformes,Laniarius funebris,Laniarius funebris,Laniarius_funebris,8.074507893,Laniarius_funebris
15909,Passeriformes,Laniarius luehderi,Laniarius luehderi,Laniarius_luehderi,6.470909022,Laniarius_luehderi
15910,Passeriformes,Laniarius brauni,Laniarius brauni,Laniarius_brauni,7.647192029,Laniarius_brauni
15911,Passeriformes,Laniarius amboimensis,Laniarius amboimensis,Laniarius_amboimensis,6.123076923,Laniarius_amboimensis
15912,Passeriformes,Laniarius ruficeps,Laniarius ruficeps,Laniarius_ruficeps,6.550492975,Laniarius_ruficeps
15913,Passeriformes,Laniarius aethiopicus,Laniarius aethiopicus,Laniarius_aethiopicus,9.413561051,Laniarius_aethiopicus
15914,Passeriformes,Laniarius erlangeri,ÊNA,NA,3.993864326,NA
15915,Passeriformes,Laniarius sublacteus,Laniarius sublacteus,NA,6.304878049,NA
15916,Passeriformes,Laniarius ferrugineus,Laniarius ferrugineus,Laniarius_ferrugineus,8.759247178,Laniarius_ferrugineus
15917,Passeriformes,Laniarius bicolor,Laniarius bicolor,Laniarius_bicolor,8.357201368,Laniarius_bicolor
15918,Passeriformes,Laniarius turatii,Laniarius turatii,Laniarius_turatii,8.537668466,Laniarius_turatii
15919,Passeriformes,Laniarius barbarus,Laniarius barbarus,Laniarius_barbarus,8.726111412,Laniarius_barbarus
15920,Passeriformes,Laniarius mufumbiri,Laniarius mufumbiri,Laniarius_mufumbiri,6.223880541,Laniarius_mufumbiri
15921,Passeriformes,Laniarius erythrogaster,Laniarius erythrogaster,Laniarius_erythrogaster,10.30862101,Laniarius_erythrogaster
15922,Passeriformes,Laniarius atrococcineus,Laniarius atrococcineus,Laniarius_atrococcineus,11.36285188,Laniarius_atrococcineus
15923,Passeriformes,Laniarius atroflavus,Laniarius atroflavus,Laniarius_atroflavus,8.455374746,Laniarius_atroflavus
15924,Passeriformes,Nilaus afer,Nilaus afer,Nilaus_afer,22.26976496,Nilaus_afer
15925,Passeriformes,Machaerirhynchus flaviventer,Machaerirhynchus flaviventer,Machaerirhynchus_flaviventer,17.48879999,Machaerirhynchus_flaviventer
15926,Passeriformes,Machaerirhynchus nigripectus,Machaerirhynchus nigripectus,Machaerirhynchus_nigripectus,19.66705968,Machaerirhynchus_nigripectus
15927,Passeriformes,Calicalicus madagascariensis,Calicalicus madagascariensis,Calicalicus_madagascariensis,13.18005996,Calicalicus_madagascariensis
15928,Passeriformes,Calicalicus rufocarpalis,Calicalicus rufocarpalis,Calicalicus_rufocarpalis,6.45203252,Calicalicus_rufocarpalis
15929,Passeriformes,Vanga curvirostris,Vanga curvirostris,Vanga_curvirostris,16.02488797,Vanga_curvirostris
15930,Passeriformes,Oriolia bernieri,Oriolia bernieri,Oriolia_bernieri,19.11481932,Oriolia_bernieri
15931,Passeriformes,Xenopirostris xenopirostris,Xenopirostris xenopirostris,Xenopirostris_xenopirostris,9.690573941,Xenopirostris_xenopirostris
15932,Passeriformes,Xenopirostris damii,Xenopirostris damii,Xenopirostris_damii,13.71113735,Xenopirostris_damii
15933,Passeriformes,Xenopirostris polleni,Xenopirostris polleni,Xenopirostris_polleni,13.10627542,Xenopirostris_polleni
15934,Passeriformes,Falculea palliata,Falculea palliata,Falculea_palliata,17.22588429,Falculea_palliata
15935,Passeriformes,Artamella viridis,Artamella viridis,Artamella_viridis,18.49244774,Artamella_viridis
15936,Passeriformes,Leptopterus chabert,Leptopterus chabert,Leptopterus_chabert,29.69963141,Leptopterus_chabert
15938,Passeriformes,Cyanolanius madagascarinus,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,17.75414986,Cyanolanius_madagascarinus
15939,Passeriformes,Schetba rufa,Schetba rufa,Schetba_rufa,18.20644739,Schetba_rufa
15940,Passeriformes,Euryceros prevostii,Euryceros prevostii,Euryceros_prevostii,21.19244886,Euryceros_prevostii
15941,Passeriformes,Tylas eduardi,Tylas eduardi,Tylas_eduardi,16.67499407,Tylas_eduardi
15942,Passeriformes,Hypositta corallirostris,Hypositta corallirostris,Hypositta_corallirostris,18.02069597,Hypositta_corallirostris
15943,Passeriformes,Newtonia amphichroa,Newtonia amphichroa,Newtonia_amphichroa,10.58961039,Newtonia_amphichroa
15944,Passeriformes,Newtonia brunneicauda,Newtonia brunneicauda,Newtonia_brunneicauda,6.833171458,Newtonia_brunneicauda
15945,Passeriformes,Newtonia archboldi,Newtonia archboldi,Newtonia_archboldi,11.76072596,Newtonia_archboldi
15946,Passeriformes,Newtonia fanovanae,Newtonia fanovanae,Newtonia_fanovanae,10.61946903,Newtonia_fanovanae
15947,Passeriformes,Pseudobias wardi,Pseudobias wardi,Pseudobias_wardi,17.88591156,Pseudobias_wardi
15948,Passeriformes,Mystacornis crossleyi,Mystacornis crossleyi,Mystacornis_crossleyi,8.315359353,Mystacornis_crossleyi
15949,Passeriformes,Cracticus quoyi,Melloria quoyi,Cracticus_quoyi,22.77771879,Cracticus_quoyi
15950,Passeriformes,Cracticus torquatus,Cracticus torquatus,Cracticus_torquatus,26.38957617,Cracticus_torquatus
15951,Passeriformes,Cracticus mentalis,Cracticus mentalis,Cracticus_mentalis,24.92642655,Cracticus_mentalis
15952,Passeriformes,Cracticus nigrogularis,Cracticus nigrogularis,Cracticus_nigrogularis,26.3688468,Cracticus_nigrogularis
15953,Passeriformes,Cracticus cassicus,Cracticus cassicus,Cracticus_cassicus,24.15288011,Cracticus_cassicus
15954,Passeriformes,Cracticus louisiadensis,Cracticus louisiadensis,Cracticus_louisiadensis,23.14140855,Cracticus_louisiadensis
15955,Passeriformes,Gymnorhina tibicen,Gymnorhina tibicen,Gymnorhina_tibicen,37.69328428,Gymnorhina_tibicen
15956,Passeriformes,Strepera graculina,Strepera graculina,Strepera_graculina,29.26768482,Strepera_graculina
15957,Passeriformes,Strepera fuliginosa,Strepera fuliginosa,Strepera_fuliginosa,27.42854359,Strepera_fuliginosa
15958,Passeriformes,Strepera versicolor,Strepera versicolor,Strepera_versicolor,25.89778052,Strepera_versicolor
15959,Passeriformes,Peltops blainvillii,Peltops blainvillii,Peltops_blainvillii,28.41644423,Peltops_blainvillii
15960,Passeriformes,Peltops montanus,Peltops montanus,Peltops_montanus,31.54152753,Peltops_montanus
15961,Passeriformes,Pityriasis gymnocephala,Pityriasis gymnocephala,Pityriasis_gymnocephala,18.32431399,Pityriasis_gymnocephala
15962,Passeriformes,Artamus fuscus,Artamus fuscus,Artamus_fuscus,47.65872903,Artamus_fuscus
15963,Passeriformes,Artamus leucorynchus,Artamus leucoryn,Artamus_leucorynchus,40.03637346,Artamus_leucorynchus
15964,Passeriformes,Artamus mentalis,Artamus mentalis,Artamus_mentalis,43.66700247,Artamus_mentalis
15965,Passeriformes,Artamus monachus,Artamus monachus,Artamus_monachus,40.89138209,Artamus_monachus
15966,Passeriformes,Artamus maximus,Artamus maximus,Artamus_maximus,44.09295727,Artamus_maximus
15967,Passeriformes,Artamus insignis,Artamus insignis,Artamus_insignis,43.45081239,Artamus_insignis
15968,Passeriformes,Artamus personatus,Artamus personatus,Artamus_personatus,42.43750495,Artamus_personatus
15969,Passeriformes,Artamus superciliosus,Artamus superciliosus,Artamus_superciliosus,43.69051797,Artamus_superciliosus
15970,Passeriformes,Artamus cinereus,Artamus cinereus,Artamus_cinereus,36.43430999,Artamus_cinereus
15971,Passeriformes,Artamus cyanopterus,Artamus cyanopterus,Artamus_cyanopterus,44.9682114,Artamus_cyanopterus
15972,Passeriformes,Artamus minor,Artamus minor,Artamus_minor,42.80901764,Artamus_minor
15973,Passeriformes,Aegithina tiphia,Aegithina tiphia,Aegithina_tiphia,9.442634919,Aegithina_tiphia
15974,Passeriformes,Aegithina nigrolutea,Aegithina nigrolutea,Aegithina_nigrolutea,12.38614391,Aegithina_nigrolutea
15975,Passeriformes,Aegithina viridissima,Aegithina viridissima,Aegithina_viridissima,11.37890005,Aegithina_viridissima
15976,Passeriformes,Aegithina lafresnayei,Aegithina lafresnayei,Aegithina_lafresnayei,8.526570048,Aegithina_lafresnayei
15977,Passeriformes,Coracina maxima,Coracina maxima,Coracina_maxima,40.54009411,Coracina_maxima
15978,Passeriformes,Coracina macei,Coracina macei,Coracina_macei,30.37520607,Coracina_macei
15979,Passeriformes,Coracina javensis,Coracina javensis,Coracina_javensis,32.73663823,Coracina_javensis
15980,Passeriformes,Coracina novaehollandiae,Coracina novaehollandiae,Coracina_novaehollandiae,37.5992664,Coracina_novaehollandiae
15981,Passeriformes,Coracina personata,Coracina personata,Coracina_personata,26.92852146,Coracina_personata
15983,Passeriformes,Coracina atriceps,Coracina atriceps,Coracina_atriceps,28.44981448,Coracina_atriceps
15984,Passeriformes,Coracina schistacea,Coracina schistacea,Coracina_schistacea,33.5274856,Coracina_schistacea
15985,Passeriformes,Coracina caledonica,Coracina caledonica,Coracina_caledonica,26.39791709,Coracina_caledonica
15986,Passeriformes,Coracina welchmani,Coracina welchmani,NA,26.27748936,NA
15987,Passeriformes,Coracina caeruleogrisea,Coracina caeruleogrisea,Coracina_caeruleogrisea,23.5611927,Coracina_caeruleogrisea
15988,Passeriformes,Coracina temminckii,Coracina temminckii,Coracina_temminckii,24.75725462,Coracina_temminckii
15989,Passeriformes,Coracina larvata,Coracina larvata,Coracina_larvata,29.09538834,Coracina_larvata
15990,Passeriformes,Coracina striata,Coracina striata,Coracina_striata,31.03417568,Coracina_striata
15991,Passeriformes,Coracina dobsoni,Coracina dobsoni,NA,33.24459001,NA
15992,Passeriformes,Coracina bicolor,Coracina bicolor,Coracina_bicolor,29.92459479,Coracina_bicolor
15993,Passeriformes,Coracina lineata,Coracina lineata,Coracina_lineata,34.04829486,Coracina_lineata
15994,Passeriformes,Coracina boyeri,Coracina boyeri,Coracina_boyeri,27.25198052,Coracina_boyeri
15995,Passeriformes,Coracina leucopygia,Coracina leucopygia,Coracina_leucopygia,31.18675732,Coracina_leucopygia
15996,Passeriformes,Coracina papuensis,Coracina papuensis,Coracina_papuensis,30.21357881,Coracina_papuensis
15997,Passeriformes,Coracina ingens,ÊNA,NA,30.63444109,NA
15998,Passeriformes,Coracina longicauda,Coracina longicauda,Coracina_longicauda,24.58040122,Coracina_longicauda
15999,Passeriformes,Coracina parvula,ÊNA,Coracina_parvula,29.15492958,Coracina_parvula
16000,Passeriformes,Coracina abbotti,ÊNA,Coracina_abbotti,23.02979556,Coracina_abbotti
16001,Passeriformes,Coracina analis,ÊNA,Coracina_analis,24.94329126,Coracina_analis
16002,Passeriformes,Coracina caesia,ÊNA,Coracina_caesia,23.42393087,Coracina_caesia
16003,Passeriformes,Coracina pectoralis,ÊNA,Coracina_pectoralis,29.28772938,Coracina_pectoralis
16004,Passeriformes,Coracina graueri,ÊNA,Coracina_graueri,20.42353256,Coracina_graueri
16005,Passeriformes,Coracina cinerea,ÊNA,Coracina_cinerea,24.0819511,Coracina_cinerea
16006,Passeriformes,Coracina cucullata,ÊNA,NA,23.20843045,NA
16007,Passeriformes,Coracina azurea,ÊNA,Coracina_azurea,21.3710719,Coracina_azurea
16008,Passeriformes,Coracina typica,ÊNA,Coracina_typica,22.2145979,Coracina_typica
16009,Passeriformes,Coracina newtoni,ÊNA,Coracina_newtoni,21.57643787,Coracina_newtoni
16010,Passeriformes,Coracina coerulescens,ÊNA,Coracina_coerulescens,20.41723202,Coracina_coerulescens
16011,Passeriformes,Coracina dohertyi,ÊNA,Coracina_dohertyi,23.61280911,Coracina_dohertyi
16012,Passeriformes,Coracina dispar,Edolisoma dispar,Coracina_dispar,28.671875,Coracina_dispar
16013,Passeriformes,Coracina tenuirostris,Edolisoma tenuirostre,Coracina_tenuirostris,30.88697853,Coracina_tenuirostris
16014,Passeriformes,Coracina monacha,Edolisoma monacha,NA,23.81563318,NA
16015,Passeriformes,Coracina nesiotis,Edolisoma nesiotis,NA,21.42857143,NA
16016,Passeriformes,Coracina insperata,Edolisoma insperatum,NA,25.93598383,NA
16017,Passeriformes,Coracina remota,ÊNA,NA,28.59021619,NA
16018,Passeriformes,Coracina salomonis,Edolisoma salomonis,NA,25.15387434,NA
16019,Passeriformes,Coracina mindanensis,ÊNA,Coracina_mindanensis,22.57867525,Coracina_mindanensis
16020,Passeriformes,Coracina morio,Edolisoma morio,Coracina_morio,25.53865902,Coracina_morio
16021,Passeriformes,Coracina sula,ÊNA,Coracina_sula,27.51531189,Coracina_sula
16022,Passeriformes,Coracina ceramensis,Edolisoma ceramense,Coracina_ceramensis,24.66818143,Coracina_ceramensis
16023,Passeriformes,Coracina incerta,Edolisoma incertum,Coracina_incerta,28.1255845,Coracina_incerta
16024,Passeriformes,Coracina schisticeps,ÊNA,Coracina_schisticeps,26.28825323,Coracina_schisticeps
16025,Passeriformes,Coracina melas,ÊNA,Coracina_melas,18.76563768,Coracina_melas
16026,Passeriformes,Coracina montana,ÊNA,Coracina_montana,32.81237518,Coracina_montana
16027,Passeriformes,Coracina holopolia,ÊNA,Coracina_holopolia,23.17211158,Coracina_holopolia
16028,Passeriformes,Coracina ostenta,ÊNA,Coracina_ostenta,24.43213815,Coracina_ostenta
16029,Passeriformes,Coracina mcgregori,ÊNA,Coracina_mcgregori,20.81218274,Coracina_mcgregori
16030,Passeriformes,Coracina polioptera,ÊNA,Coracina_polioptera,28.62716978,Coracina_polioptera
16031,Passeriformes,Coracina melaschistos,ÊNA,Coracina_melaschistos,26.58664704,Coracina_melaschistos
16032,Passeriformes,Coracina fimbriata,ÊNA,Coracina_fimbriata,23.59778897,Coracina_fimbriata
16033,Passeriformes,Coracina melanoptera,ÊNA,Coracina_melanoptera,26.35586943,Coracina_melanoptera
16034,Passeriformes,Campochaera sloetii,Campochaera sloetii,Campochaera_sloetii,30.29682762,Campochaera_sloetii
16035,Passeriformes,Lalage melanoleuca,Lalage melanoleuca,Lalage_melanoleuca,25.27746543,Lalage_melanoleuca
16036,Passeriformes,Lalage nigra,Lalage nigra,Lalage_nigra,24.40986901,Lalage_nigra
16037,Passeriformes,Lalage leucopygialis,Lalage leucopygialis,Lalage_leucopygialis,28.01503723,Lalage_leucopygialis
16038,Passeriformes,Lalage sueurii,Lalage sueurii,Lalage_sueurii,25.64436237,Lalage_sueurii
16039,Passeriformes,Lalage tricolor,Lalage tricolor,Lalage_tricolor,29.42250766,Lalage_tricolor
16040,Passeriformes,Lalage aurea,Lalage aurea,Lalage_aurea,24.73923705,Lalage_aurea
16041,Passeriformes,Lalage atrovirens,Lalage atrovirens,Lalage_atrovirens,25.66519297,Lalage_atrovirens
16042,Passeriformes,Lalage moesta,Lalage moesta,Lalage_moesta,25.04866269,Lalage_moesta
16043,Passeriformes,Lalage leucomela,Lalage leucomela,Lalage_leucomela,23.86624484,Lalage_leucomela
16044,Passeriformes,Lalage conjuncta,Lalage conjuncta,NA,25.35519126,NA
16045,Passeriformes,Lalage maculosa,Lalage maculosa,Lalage_maculosa,27.57977528,Lalage_maculosa
16046,Passeriformes,Lalage sharpei,Lalage sharpei,Lalage_sharpei,24.27272727,Lalage_sharpei
16047,Passeriformes,Lalage leucopyga,Lalage leucopyga,Lalage_leucopyga,25.60481452,Lalage_leucopyga
16048,Passeriformes,Campephaga flava,Campephaga flava,Campephaga_flava,21.45966602,Campephaga_flava
16049,Passeriformes,Campephaga phoenicea,Campephaga phoenicea,Campephaga_phoenicea,20.77420801,Campephaga_phoenicea
16050,Passeriformes,Campephaga petiti,Campephaga petiti,Campephaga_petiti,22.16771326,Campephaga_petiti
16051,Passeriformes,Campephaga quiscalina,Campephaga quiscalina,Campephaga_quiscalina,20.19131009,Campephaga_quiscalina
16052,Passeriformes,Lobotos lobatus,Lobotos lobatus,Campephaga_lobata,21.23678284,Campephaga_lobata
16053,Passeriformes,Lobotos oriolinus,Lobotos oriolinus,Campephaga_oriolina,21.30349414,Campephaga_oriolina
16054,Passeriformes,Pericrocotus roseus,Pericrocotus roseus,Pericrocotus_roseus,31.50829763,Pericrocotus_roseus
16055,Passeriformes,Pericrocotus cantonensis,Pericrocotus cantonensis,Pericrocotus_cantonensis,33.97267228,Pericrocotus_cantonensis
16056,Passeriformes,Pericrocotus divaricatus,Pericrocotus divaricatus,Pericrocotus_divaricatus,42.16494505,Pericrocotus_divaricatus
16057,Passeriformes,Pericrocotus tegimae,Pericrocotus tegimae,Pericrocotus_tegimae,31.49996806,Pericrocotus_tegimae
16058,Passeriformes,Pericrocotus cinnamomeus,Pericrocotus cinnamomeus,Pericrocotus_cinnamomeus,22.4781892,Pericrocotus_cinnamomeus
16059,Passeriformes,Pericrocotus igneus,Pericrocotus igneus,Pericrocotus_igneus,25.72951032,Pericrocotus_igneus
